DATE,ASPUS,AUTHNOTTSA,CSUSHPISA,EVACANTUSQ176N,INTDSRUSM193N,LREM25TTUSM156S,MNMFS,MORTGAGE30US,MSACSR,NHSDPTS,PERMIT,TTLCONS,UMCSENT
2012-10-01,0.20219092331768396,0.07239819003542103,0.08770694923039712,0.7722866375213839,0.08333333333333334,0.48359827709837955,0.1687898088952899,0.15331240925988432,0.16182572614779367,0.09033543676219413,0.22272637603965262,0.09408063152090551,0.5439688716376632
2013-01-01,0.23255086071987485,0.05580693813722076,0.10857832216123942,0.8711271621364762,0.08333333333333334,0.4534476396326541,0.1751592355811595,0.1885828488812339,0.09128630701623586,0.1527731651227907,0.24462418626338267,0.08885887706439921,0.48015564213853357
2013-04-01,0.2732394366197183,0.08295625940050366,0.13541842485976496,0.8152442501425585,0.08333333333333334,0.48159780560947585,0.24203821645158022,0.2335083248480625,0.12448132780599508,0.1534373962087866,0.26454922081100896,0.1078491374711783,0.5968871596573453
2013-07-01,0.2857589984350547,0.1176470589433058,0.15887330629972263,0.8175251853259837,0.08333333333333334,0.4951280112891885,0.14331210186518725,0.4301558034936275,0.2614107883925897,0.09365659249107755,0.26612744132821864,0.14107727193709074,0.5945525293069691
2013-10-01,0.31705790297339587,0.1447963802065887,0.17711897552557,0.8004181714502949,0.08333333333333334,0.47967256015461235,0.1305732483979066,0.39252086519110874,0.20746887959367089,0.14812354702264624,0.2884198067108428,0.17216304629532886,0.486381322917228
2014-01-01,0.3076682316118936,0.13423831052476404,0.1909916682103754,0.8699866945447638,0.08333333333333334,0.5323885974580387,0.15286624198953305,0.4108457305465154,0.24481327793546936,0.12985719036433557,0.28920891679189786,0.1922239194729647,0.5797665369322775
2014-04-01,0.33646322378716753,0.14027149332937489,0.19785225446037946,0.8255084584679722,0.08333333333333334,0.5527139501413005,0.15605095533246785,0.37577233254596853,0.2697095434966684,0.131185652635962,0.2963109092968914,0.20787613682286255,0.6241245135894262
2014-07-01,0.3358372456964006,0.14932126708380256,0.20663656717760293,0.8161946398023194,0.08333333333333334,0.5807031040099817,0.13694267508377625,0.35212734496581577,0.28630705395378875,0.14978412493690524,0.3124876703972651,0.2167952631599711,0.6272373542122363
2014-10-01,0.42660406885758995,0.19004524897872688,0.21878308491199694,0.5854400304124692,0.08333333333333334,0.5932996840492573,0.1210191082735608,0.30811670493090015,0.24896265561199016,0.17867818006713132,0.3174196094395664,0.2439655722812435,0.7859922180378205
2015-01-01,0.35962441314553983,0.20663650056018512,0.22939906085702622,0.6892225812583161,0.08333333333333334,0.6061749704138455,0.1656050954568137,0.24487105506972784,0.17842323648043246,0.21853204921227065,0.3219569937372564,0.26471419041670063,0.9198443580482372
2015-04-01,0.33364632237871683,0.285067873400217,0.2391442776299787,0.6658429956282079,0.08333333333333334,0.6257129504621686,0.21656050951701897,0.2711432631505811,0.21576763482223094,0.20159415482558646,0.43420793043551564,0.31813450762818973,0.890272373532317
2015-07-01,0.3577464788732395,0.30015082950676686,0.2511296857023345,0.6907432047139328,0.08333333333333334,0.6262855481449341,0.16242038211387885,0.30582257816567693,0.24896265561199016,0.20026569245432535,0.3616097852234703,0.339016420035013,0.8085603112691486
2015-10-01,0.41815336463223785,0.2941176471546447,0.26681869764581134,0.6485459038205668,0.09722222216666668,0.6338284886069792,0.1178343948350846,0.2912837257304709,0.25311203316402964,0.21753570248364218,0.39435786157699626,0.33065628120181356,0.8217898833324351
2016-01-01,0.38779342723004706,0.3182503770156221,0.27835530023106014,0.737882531838054,0.125,0.6821238971683519,0.1878980891439815,0.2504538991140053,0.2697095434966684,0.22484224512703954,0.36397711605846816,0.3502869243294523,0.828015564344593
2016-04-01,0.39061032863849776,0.27752639512069777,0.2883019040815604,0.6447443451815249,0.125,0.6854976040976029,0.21656050951701897,0.21222783620523267,0.21991701237427042,0.2746595815584637,0.3860722036545038,0.3705863104982975,0.8474708171865739
